updated_type,updated_subtype,binned_latitude,binned_longitude,alert_counts
Road Closed,Unclassified,41.85,-87.71,39
Road Closed,Unclassified,41.85,-87.7,163
Road Closed,Unclassified,41.85,-87.69,5
Road Closed,Unclassified,41.85,-87.68,19
Road Closed,Unclassified,41.85,-87.67,25
Road Closed,Unclassified,41.85,-87.66,131
Road Closed,Unclassified,41.85,-87.65,44
Road Closed,Unclassified,41.85,-87.64,28
Road Closed,Unclassified,41.85,-87.63,22
Road Closed,Unclassified,41.85,-87.62,11
Road Closed,Unclassified,41.86,-87.75,2
Road Closed,Unclassified,41.86,-87.74,3
Road Closed,Unclassified,41.86,-87.73,6
Road Closed,Unclassified,41.86,-87.72,47
Road Closed,Unclassified,41.86,-87.71,3
Road Closed,Unclassified,41.86,-87.7,4
Road Closed,Unclassified,41.86,-87.69,27
Road Closed,Unclassified,41.86,-87.68,1
Road Closed,Unclassified,41.86,-87.67,23
Road Closed,Unclassified,41.86,-87.66,18
Road Closed,Unclassified,41.86,-87.65,40
Road Closed,Unclassified,41.86,-87.64,7
Road Closed,Unclassified,41.86,-87.63,102
Road Closed,Unclassified,41.86,-87.62,64
Road Closed,Unclassified,41.87,-87.78,8
Road Closed,Unclassified,41.87,-87.77,6
Road Closed,Unclassified,41.87,-87.76,6
Road Closed,Unclassified,41.87,-87.75,17
Road Closed,Unclassified,41.87,-87.74,8
Road Closed,Unclassified,41.87,-87.73,5
Road Closed,Unclassified,41.87,-87.72,11
Road Closed,Unclassified,41.87,-87.71,5
Road Closed,Unclassified,41.87,-87.7,9
Road Closed,Unclassified,41.87,-87.69,109
Road Closed,Unclassified,41.87,-87.68,104
Road Closed,Unclassified,41.87,-87.67,65
Road Closed,Unclassified,41.87,-87.66,42
Road Closed,Unclassified,41.87,-87.65,58
Road Closed,Unclassified,41.87,-87.64,299
Road Closed,Unclassified,41.87,-87.63,429
Road Closed,Unclassified,41.87,-87.62,221
Road Closed,Unclassified,41.88,-87.78,1
Road Closed,Unclassified,41.88,-87.77,7
Road Closed,Unclassified,41.88,-87.76,7
Road Closed,Unclassified,41.88,-87.75,1
Road Closed,Unclassified,41.88,-87.74,5
Road Closed,Unclassified,41.88,-87.73,14
Road Closed,Unclassified,41.88,-87.72,9
Road Closed,Unclassified,41.88,-87.71,3
Road Closed,Unclassified,41.88,-87.7,4
Road Closed,Unclassified,41.88,-87.69,206
Road Closed,Unclassified,41.88,-87.68,232
Road Closed,Unclassified,41.88,-87.67,218
Road Closed,Unclassified,41.88,-87.66,161
Road Closed,Unclassified,41.88,-87.65,1058
Road Closed,Unclassified,41.88,-87.64,117
Road Closed,Unclassified,41.88,-87.63,240
Road Closed,Unclassified,41.88,-87.62,165
Road Closed,Unclassified,41.89,-87.78,21
Road Closed,Unclassified,41.89,-87.77,4
Road Closed,Unclassified,41.89,-87.76,14
Road Closed,Unclassified,41.89,-87.75,3
Road Closed,Unclassified,41.89,-87.74,2
Road Closed,Unclassified,41.89,-87.73,11
Road Closed,Unclassified,41.89,-87.72,1
Road Closed,Unclassified,41.89,-87.71,32
Road Closed,Unclassified,41.89,-87.7,3
Road Closed,Unclassified,41.89,-87.69,43
Road Closed,Unclassified,41.89,-87.68,33
Road Closed,Unclassified,41.89,-87.67,17
Road Closed,Unclassified,41.89,-87.66,75
Road Closed,Unclassified,41.89,-87.65,48
Road Closed,Unclassified,41.89,-87.64,144
Road Closed,Unclassified,41.89,-87.63,248
Road Closed,Unclassified,41.89,-87.62,45
Road Closed,Unclassified,41.9,-87.8,1
Road Closed,Unclassified,41.9,-87.78,1
Road Closed,Unclassified,41.9,-87.77,6
Road Closed,Unclassified,41.9,-87.76,25
Road Closed,Unclassified,41.9,-87.75,2
Road Closed,Unclassified,41.9,-87.74,4
Road Closed,Unclassified,41.9,-87.73,7
Road Closed,Unclassified,41.9,-87.72,8
Road Closed,Unclassified,41.9,-87.71,48
Road Closed,Unclassified,41.9,-87.7,31
Road Closed,Unclassified,41.9,-87.69,47
Road Closed,Unclassified,41.9,-87.68,114
Road Closed,Unclassified,41.9,-87.67,27
Road Closed,Unclassified,41.9,-87.66,573
Road Closed,Unclassified,41.9,-87.65,18
Road Closed,Unclassified,41.9,-87.64,64
Road Closed,Unclassified,41.9,-87.63,244
Road Closed,Unclassified,41.91,-87.81,8
Road Closed,Unclassified,41.91,-87.79,5
Road Closed,Unclassified,41.91,-87.78,6
Road Closed,Unclassified,41.91,-87.77,1
Road Closed,Unclassified,41.91,-87.76,3
Road Closed,Unclassified,41.91,-87.75,1
Road Closed,Unclassified,41.91,-87.74,2
Road Closed,Unclassified,41.91,-87.73,6
Road Closed,Unclassified,41.91,-87.72,22
Road Closed,Unclassified,41.91,-87.71,58
Road Closed,Unclassified,41.91,-87.7,13
Road Closed,Unclassified,41.91,-87.69,19
Road Closed,Unclassified,41.91,-87.68,33
Road Closed,Unclassified,41.91,-87.67,11
Road Closed,Unclassified,41.91,-87.66,34
Road Closed,Unclassified,41.91,-87.65,13
Road Closed,Unclassified,41.91,-87.64,26
Road Closed,Unclassified,41.91,-87.63,49
Road Closed,Unclassified,41.92,-87.81,1
Road Closed,Unclassified,41.92,-87.8,5
Road Closed,Unclassified,41.92,-87.79,1
Road Closed,Unclassified,41.92,-87.78,1
Road Closed,Unclassified,41.92,-87.77,2
Road Closed,Unclassified,41.92,-87.76,4
Road Closed,Unclassified,41.92,-87.75,8
Road Closed,Unclassified,41.92,-87.74,9
Road Closed,Unclassified,41.92,-87.73,15
Road Closed,Unclassified,41.92,-87.72,13
Road Closed,Unclassified,41.92,-87.71,173
Road Closed,Unclassified,41.92,-87.7,19
Road Closed,Unclassified,41.92,-87.69,19
Road Closed,Unclassified,41.92,-87.68,12
Road Closed,Unclassified,41.92,-87.67,35
Road Closed,Unclassified,41.92,-87.66,73
Road Closed,Unclassified,41.92,-87.65,51
Road Closed,Unclassified,41.92,-87.64,106
Road Closed,Unclassified,41.93,-87.83,2
Road Closed,Unclassified,41.93,-87.82,1
Road Closed,Unclassified,41.93,-87.81,5
Road Closed,Unclassified,41.93,-87.8,2
Road Closed,Unclassified,41.93,-87.79,3
Road Closed,Unclassified,41.93,-87.78,1
Road Closed,Unclassified,41.93,-87.77,4
Road Closed,Unclassified,41.93,-87.76,5
Road Closed,Unclassified,41.93,-87.75,6
Road Closed,Unclassified,41.93,-87.74,4
Road Closed,Unclassified,41.93,-87.73,18
